task_key,task_signature,source_commit,stage,family_id,model_family,trial_id,trial_order,view,rung_samples,matched_qubits,seed_index,candidate_role,control_for,advancement_basis,source_split,calibration_rows_read,final_test_rows_read,fold_id,training_seed,qubits,data_reupload_layers,feature_scale,entangle,shots,noise_state,training_rows,validation_rows,training_groups,validation_groups,rmse,nrmse,mae,mean_regret_m_s,no_reference_feasible_rate,training_wall_time_s,inference_wall_time_s,feasibility_metric_error,cost_fitted_trainable_parameter_count,feasibility_fitted_trainable_parameter_count,feasibility_samples,feasibility_precision,feasibility_recall,feasibility_auroc,feasibility_brier,feasibility_expected_calibration_error,eligible_to_advance,fold_end_to_end_wall_time_s,centered_kernel_target_alignment,cost_gradient_norm_proxy,cost_initial_loss,cost_logical_circuit_depth,cost_loss_improvement,cost_objective_evaluations,cost_optimization_message,cost_optimization_success,cost_optimizer_iterations,cost_parameter_count,cost_resource_count_scope,cost_training_loss,cost_two_qubit_gate_count,effective_rank,feasibility_gradient_norm_proxy,feasibility_initial_loss,feasibility_logical_circuit_depth,feasibility_loss_improvement,feasibility_objective_evaluations,feasibility_optimization_message,feasibility_optimization_success,feasibility_optimizer_iterations,feasibility_parameter_count,feasibility_resource_count_scope,feasibility_training_loss,feasibility_two_qubit_gate_count,kernel_rows,nystrom_landmarks,off_diagonal_mean,off_diagonal_q05,off_diagonal_q95,off_diagonal_std,regularized_condition_number
C05-T17__compressed_c05__r128__q4__s17,6483eb1f218386b4ff7085fe47c86919269aa7a6685d61fbc6efc629467e5a51,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T17,17,compressed_c05,128,4,17,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV05,546646774,4,,,,,,128,6500,10,2,0.9039953399994409,0.38600986177619373,0.5137459793850753,20.0,0.39384615384615385,0.018532667003455572,0.0061216250032885,,8961,8961,6500,0.0,0.0,0.46970593294650237,0.2196936334355038,0.24795284805397785,True,0.7156860409959336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T17__primary__r128__q6__s17,c57a7fef067566369577cdb8eb514ae326c2e17b324661a30528f4a429fc9753,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T17,17,primary,128,6,17,interpretation_control_not_eligible_to_win,Q02;Q03,control_ranked_and_qml_matched,development,0,0,CV01,3667665285,6,,,,,,128,6500,10,2,0.7335478232859075,0.3132280459244359,0.293695371563059,20.0,0.3123076923076923,0.004644749998988118,0.01784087499981979,,257,257,6500,0.0,0.0,0.948992897515254,0.2555582484887113,0.28813043846635616,True,0.7512459169956855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T17__primary__r128__q6__s17,c57a7fef067566369577cdb8eb514ae326c2e17b324661a30528f4a429fc9753,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T17,17,primary,128,6,17,interpretation_control_not_eligible_to_win,Q02;Q03,control_ranked_and_qml_matched,development,0,0,CV02,3667665285,6,,,,,,128,9750,9,3,1.0729942953859648,0.4581731357695238,0.5829387890246626,20.0,0.41384615384615386,0.0038035000034142286,0.030634750000899658,,257,257,9750,0.0,0.0,0.176805120977214,0.3092347774770579,0.36918344096309996,True,1.3893550419961684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T17__primary__r128__q6__s17,c57a7fef067566369577cdb8eb514ae326c2e17b324661a30528f4a429fc9753,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T17,17,primary,128,6,17,interpretation_control_not_eligible_to_win,Q02;Q03,control_ranked_and_qml_matched,development,0,0,CV03,3667665285,6,,,,,,128,9750,9,3,2.659154913647314,1.1354704778225082,1.1965681295060944,20.0,0.838974358974359,0.004048458002216648,0.0379541660004179,,257,257,9750,0.0,0.0,0.6179566518607505,0.07107266561566318,0.15002289453767004,True,1.5092498750018422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T17__primary__r128__q6__s17,c57a7fef067566369577cdb8eb514ae326c2e17b324661a30528f4a429fc9753,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T17,17,primary,128,6,17,interpretation_control_not_eligible_to_win,Q02;Q03,control_ranked_and_qml_matched,development,0,0,CV04,3667665285,6,,,,,,128,6500,10,2,2.1008278256574306,0.8970624324215077,1.0036032244497708,19.93857734949769,0.6576923076923077,0.003943665993574541,0.025934290999430232,,257,257,6500,0.21052631578947367,0.0189873417721519,0.702928833061531,0.11820671233250431,0.17455752078719078,True,0.7955849589998252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T17__primary__r128__q6__s17,c57a7fef067566369577cdb8eb514ae326c2e17b324661a30528f4a429fc9753,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T17,17,primary,128,6,17,interpretation_control_not_eligible_to_win,Q02;Q03,control_ranked_and_qml_matched,development,0,0,CV05,3667665285,6,,,,,,128,6500,10,2,0.6622095058644717,0.28276628043877344,0.32668361607404933,19.831178499824617,0.39384615384615385,0.0030247079994296655,0.01896458300325321,,257,257,6500,0.36585365853658536,0.011737089201877934,0.682315219886492,0.16493910896135366,0.1259549907037216,True,0.7465954999934183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T17__compressed_c05__r128__q6__s17,a21445b1bed3419cb94b76bf3e05d5cebe5b9f0252673ecea3ef168f0e6b9602,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T17,17,compressed_c05,128,6,17,interpretation_control_not_eligible_to_win,Q02;Q03,control_ranked_and_qml_matched,development,0,0,CV01,546646774,6,,,,,,128,6500,10,2,1.1774488575442708,0.5027756788541435,0.7395194766990429,20.0,0.3123076923076923,0.019227875003707595,0.00548704199900385,,9217,9217,6500,0.0,0.0,0.4319225608378367,0.2473206041350397,0.08284386172068453,True,0.8301324589992873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T17__compressed_c05__r128__q6__s17,a21445b1bed3419cb94b76bf3e05d5cebe5b9f0252673ecea3ef168f0e6b9602,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T17,17,compressed_c05,128,6,17,interpretation_control_not_eligible_to_win,Q02;Q03,control_ranked_and_qml_matched,development,0,0,CV02,546646774,6,,,,,,128,9750,9,3,1.4602071709515123,0.6235146834097052,0.9315036267762297,20.0,0.41384615384615386,0.02018741699430393,0.00859683399903588,,9217,9217,9750,0.0,0.0,0.2550663847780127,0.24041322979424065,0.16623158017131673,True,1.4593489999970188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T17__compressed_c05__r128__q6__s17,a21445b1bed3419cb94b76bf3e05d5cebe5b9f0252673ecea3ef168f0e6b9602,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T17,17,compressed_c05,128,6,17,interpretation_control_not_eligible_to_win,Q02;Q03,control_ranked_and_qml_matched,development,0,0,CV03,546646774,6,,,,,,128,9750,9,3,2.182991629219816,0.9321467266128278,1.0560770771713082,20.0,0.838974358974359,0.04179300000396324,0.008780540993029717,,9217,9217,9750,0.0,0.0,0.6570895836955777,0.16412303188422345,0.3380090048574155,True,1.50224254099885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T17__compressed_c05__r128__q6__s17,a21445b1bed3419cb94b76bf3e05d5cebe5b9f0252673ecea3ef168f0e6b9602,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T17,17,compressed_c05,128,6,17,interpretation_control_not_eligible_to_win,Q02;Q03,control_ranked_and_qml_matched,development,0,0,CV04,546646774,6,,,,,,128,6500,10,2,1.9661826579353645,0.8395683721299367,0.8555648596834897,20.0,0.6576923076923077,0.02457262499956414,0.00466775000677444,,9217,9217,6500,0.0,0.0,0.6896202208071238,0.1707272853225041,0.2923840966168239,True,0.7238777919992572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T17__compressed_c05__r128__q6__s17,a21445b1bed3419cb94b76bf3e05d5cebe5b9f0252673ecea3ef168f0e6b9602,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T17,17,compressed_c05,128,6,17,interpretation_control_not_eligible_to_win,Q02;Q03,control_ranked_and_qml_matched,development,0,0,CV05,546646774,6,,,,,,128,6500,10,2,0.8697194830409516,0.37137392481791776,0.5411616598485833,19.908213413394616,0.39384615384615385,0.015735291999590117,0.005007083003874868,,9217,9217,6500,0.12138728323699421,0.01643192488262911,0.5353330887919114,0.2321242210401621,0.272968505889894,True,0.7085637920026784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T17__primary__r128__q8__s17,dbd2b67d8bf0ad5d8f4f8a67f4e8dc3e5f0c11f5985bb53e0aee117ddf131b49,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T17,17,primary,128,8,17,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV01,3667665285,8,,,,,,128,6500,10,2,0.818393250296623,0.34945740475361825,0.396528451524525,20.0,0.3123076923076923,0.004105791995243635,0.01995166699634865,,257,257,6500,0.0,0.0,0.9504862752770058,0.2582906184497334,0.29288618451880255,True,0.7757914579997305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T17__primary__r128__q8__s17,dbd2b67d8bf0ad5d8f4f8a67f4e8dc3e5f0c11f5985bb53e0aee117ddf131b49,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T17,17,primary,128,8,17,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV02,3667665285,8,,,,,,128,9750,9,3,1.0577769389186522,0.4516752597223419,0.5991701764428149,19.456477672375385,0.41384615384615386,0.003706250005052425,0.03754258299886715,,257,257,9750,0.21090259159964253,0.07151515151515152,0.21732144702842376,0.31430592746098435,0.37302934589618897,True,1.4663651250011753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T17__primary__r128__q8__s17,dbd2b67d8bf0ad5d8f4f8a67f4e8dc3e5f0c11f5985bb53e0aee117ddf131b49,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T17,17,primary,128,8,17,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV03,3667665285,8,,,,,,128,9750,9,3,2.7454323536254663,1.1723113122900743,1.284795886705418,20.0,0.838974358974359,0.0035102500041830353,0.043260708000161685,,257,257,9750,0.0,0.0,0.5809308846490928,0.07101385507070627,0.14199269284380422,True,1.4835684999998193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T17__primary__r128__q8__s17,dbd2b67d8bf0ad5d8f4f8a67f4e8dc3e5f0c11f5985bb53e0aee117ddf131b49,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T17,17,primary,128,8,17,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV04,3667665285,8,,,,,,128,6500,10,2,2.2175495642077783,0.9469031120915209,1.17971786779633,20.0,0.6576923076923077,0.004458542003703769,0.02659687499544816,,257,257,6500,0.2,0.004746835443037975,0.7088329860302177,0.10893377926050768,0.15317964205429624,True,0.7335832919998211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T17__primary__r128__q8__s17,dbd2b67d8bf0ad5d8f4f8a67f4e8dc3e5f0c11f5985bb53e0aee117ddf131b49,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T17,17,primary,128,8,17,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV05,3667665285,8,,,,,,128,6500,10,2,0.7041658932226565,0.30068183660167513,0.4054453406552146,18.4018224993,0.39384615384615385,0.00359391700476408,0.022648750004009344,,257,257,6500,0.29624277456647397,0.4812206572769953,0.6613592786987039,0.1757009067602503,0.14050546788867502,True,0.7274297500043758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T17__compressed_c05__r128__q8__s17,13cd59fa63032ed1b5608fe90e2853edded389ddd07f3d0b00b3d0d1e40b7d1d,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T17,17,compressed_c05,128,8,17,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV01,546646774,8,,,,,,128,6500,10,2,0.9050056265072727,0.38644125841950244,0.3729425199337206,20.0,0.3123076923076923,0.01818266699410742,0.005012957997678313,,9473,9473,6500,0.0,0.0,0.5119060493464871,0.2449933809628569,0.07340449278216893,True,0.7272687080039759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T17__compressed_c05__r128__q8__s17,13cd59fa63032ed1b5608fe90e2853edded389ddd07f3d0b00b3d0d1e40b7d1d,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T17,17,compressed_c05,128,8,17,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV02,546646774,8,,,,,,128,9750,9,3,1.2222500736696664,0.5219059890214283,0.62180769114357,20.0,0.41384615384615386,0.019159916999342386,0.007830709000700153,,9473,9473,9750,0.0,0.0,0.1778707070707071,0.32318711107360837,0.3540755919846995,True,1.36223979100032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T17__compressed_c05__r128__q8__s17,13cd59fa63032ed1b5608fe90e2853edded389ddd07f3d0b00b3d0d1e40b7d1d,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T17,17,compressed_c05,128,8,17,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV03,546646774,8,,,,,,128,9750,9,3,2.089024039850181,0.89202216559016,1.0005729976338742,20.0,0.838974358974359,0.033703291999700014,0.008748292006202973,,9473,9473,9750,0.0,0.0,0.588260515625247,0.061346786723478035,0.08243752875383156,True,1.4451834999999846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T17__compressed_c05__r128__q8__s17,13cd59fa63032ed1b5608fe90e2853edded389ddd07f3d0b00b3d0d1e40b7d1d,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T17,17,compressed_c05,128,8,17,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV04,546646774,8,,,,,,128,6500,10,2,2.0428534019895,0.8723071065072987,0.988920673034476,20.0,0.6576923076923077,0.019615249999333173,0.005259666999336332,,9473,9473,6500,0.0,0.0,0.6214266607991854,0.17315283678697932,0.2940652720848151,True,0.6938812499938649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T17__compressed_c05__r128__q8__s17,13cd59fa63032ed1b5608fe90e2853edded389ddd07f3d0b00b3d0d1e40b7d1d,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T17,17,compressed_c05,128,8,17,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV05,546646774,8,,,,,,128,6500,10,2,0.7043042394315702,0.3007409110223243,0.39653100637689875,18.770133693456923,0.39384615384615385,0.03271695900184568,0.004823707997275051,,9473,9473,6500,0.2867238768298839,0.4444444444444444,0.6563635611704184,0.17409463690609525,0.1292460562639284,True,0.7137268750011572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T18__primary__r128__q4__s18,1018411a816287f7f4ab81127c133ef181502c42eff251c89df8dd4f6dc5a767,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T18,18,primary,128,4,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV01,512294849,4,,,,,,128,6500,10,2,0.5048423676306931,0.21556984192862183,0.3383790922692368,20.0,0.3123076923076923,0.004583458001434337,0.008066709000559058,,129,129,6500,0.0,0.0,0.9368543505360545,0.25750425326392873,0.2835741484857304,True,0.7156451660048333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T18__primary__r128__q4__s18,1018411a816287f7f4ab81127c133ef181502c42eff251c89df8dd4f6dc5a767,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T18,18,primary,128,4,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV02,512294849,4,,,,,,128,9750,9,3,1.1966655571265055,0.5109812914511483,0.7337050058562464,18.515637243236924,0.41384615384615386,0.004217207999317907,0.012791417000698857,,129,129,9750,0.21869726628417144,0.19636363636363635,0.23862800093962885,0.4021473000193289,0.4529559431087775,True,1.3739092079995316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T18__primary__r128__q4__s18,1018411a816287f7f4ab81127c133ef181502c42eff251c89df8dd4f6dc5a767,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T18,18,primary,128,4,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV03,512294849,4,,,,,,128,9750,9,3,2.1545673925498985,0.9200094564494047,1.0476549259070076,19.98974358974359,0.838974358974359,0.005276040996250231,0.015914042000076734,,129,129,9750,0.032,0.008130081300813009,0.5873044099851239,0.06373048844491125,0.06289290272847432,True,1.4106824999980745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T18__primary__r128__q4__s18,1018411a816287f7f4ab81127c133ef181502c42eff251c89df8dd4f6dc5a767,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T18,18,primary,128,4,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV04,512294849,4,,,,,,128,6500,10,2,1.3963010366788686,0.596226491794415,0.7409244583936977,19.09293631696,0.6576923076923077,0.004351750001660548,0.009478375002800021,,129,129,6500,0.15683814303638646,0.5933544303797469,0.6716224771987954,0.16017719475008746,0.205424149084102,True,0.6875903749969439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T18__primary__r128__q4__s18,1018411a816287f7f4ab81127c133ef181502c42eff251c89df8dd4f6dc5a767,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T18,18,primary,128,4,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV05,512294849,4,,,,,,128,6500,10,2,0.631722707146253,0.26974828749289664,0.45222560847136356,18.217766737281536,0.39384615384615385,0.004192791995592415,0.008267416997114196,,129,129,6500,0.3050345508390918,0.7253521126760564,0.6369064850826737,0.2390261068736249,0.2403892055530294,True,0.6963772499948391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T18__compressed_c05__r128__q4__s18,81a0a0da820acb5ef1318578d2940539c1cf863a933cec4be9e43179717b545b,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T18,18,compressed_c05,128,4,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV01,2821541059,4,,,,,,128,6500,10,2,1.3325650990942841,0.5690109748900726,0.5354814778901194,10.0,0.3123076923076923,0.018772749994241167,0.0023148330001276918,,193,193,6500,1.0,0.8882815169115135,0.9396459476518408,0.197664237576512,0.37473477429382934,True,0.7346723329974338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T18__compressed_c05__r128__q4__s18,81a0a0da820acb5ef1318578d2940539c1cf863a933cec4be9e43179717b545b,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T18,18,compressed_c05,128,4,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV02,2821541059,4,,,,,,128,9750,9,3,1.46947499811161,0.6274720850939186,0.8259845478826451,19.2314501508,0.41384615384615386,0.01329112499661278,0.0032844579982338473,,193,193,9750,0.1979480989740495,0.1987878787878788,0.3713519379844961,0.2661050319766882,0.317365775050664,True,1.3848132909988635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T18__compressed_c05__r128__q4__s18,81a0a0da820acb5ef1318578d2940539c1cf863a933cec4be9e43179717b545b,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T18,18,compressed_c05,128,4,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV03,2821541059,4,,,,,,128,9750,9,3,3.1149786766893177,1.3301091667412557,1.470671385297577,19.94871794871795,0.838974358974359,0.012421917002939153,0.00321008399623679,,193,193,9750,0.01394700139470014,0.02032520325203252,0.5163042905542471,0.16177771038107416,0.3253168194980302,True,1.3607968330034055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T18__compressed_c05__r128__q4__s18,81a0a0da820acb5ef1318578d2940539c1cf863a933cec4be9e43179717b545b,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T18,18,compressed_c05,128,4,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV04,2821541059,4,,,,,,128,6500,10,2,2.557002162331239,1.0918508177747028,1.224430540651901,19.384615384615383,0.6576923076923077,0.014323124996735714,0.0019864999994751997,,193,193,6500,0.15562130177514794,0.8322784810126582,0.7129051689920877,0.2330050650905074,0.3714222981172303,True,0.6850386670048465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T18__compressed_c05__r128__q4__s18,81a0a0da820acb5ef1318578d2940539c1cf863a933cec4be9e43179717b545b,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T18,18,compressed_c05,128,4,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV05,2821541059,4,,,,,,128,6500,10,2,0.694948208757658,0.29674584606190874,0.38298735490078756,17.023782070734615,0.39384615384615385,0.10548012499930337,0.0024167910014512017,,193,193,6500,0.26501200960768617,0.7769953051643192,0.6217627480701905,0.24052249220654576,0.2952864626928764,True,0.7918747910007369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T18__primary__r128__q6__s18,aa8f1e87a003e11ff1e79475ea6d814295d6bd8344d00ea58ed6d54241284707,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T18,18,primary,128,6,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV01,512294849,6,,,,,,128,6500,10,2,0.5660832822403495,0.24171997339228157,0.37830418793385884,19.846260093881536,0.3123076923076923,0.004039416999148671,0.008622291999927256,,129,129,6500,0.11956521739130435,0.0037581141100102495,0.7597116168783241,0.24541517483367142,0.26942436840893236,True,0.7222773329995107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T18__primary__r128__q6__s18,aa8f1e87a003e11ff1e79475ea6d814295d6bd8344d00ea58ed6d54241284707,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T18,18,primary,128,6,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV02,512294849,6,,,,,,128,9750,9,3,1.3473780193344613,0.5753361549451115,0.8996485119148022,18.607563125648717,0.41384615384615386,0.0056587080034660175,0.014925958996172994,,129,129,9750,0.20151850680164504,0.19303030303030302,0.19222038994597135,0.4302658216457787,0.4769099419607127,True,1.4013725000040722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T18__primary__r128__q6__s18,aa8f1e87a003e11ff1e79475ea6d814295d6bd8344d00ea58ed6d54241284707,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T18,18,primary,128,6,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV03,512294849,6,,,,,,128,9750,9,3,2.863569682739532,1.2227564551621133,1.4314616667975537,19.621005099509745,0.838974358974359,0.004390292000607587,0.01926620799349621,,129,129,9750,0.09759876065065841,0.25609756097560976,0.6462053473418726,0.11166460405716083,0.14574458824543754,True,1.4250810829980765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T18__primary__r128__q6__s18,aa8f1e87a003e11ff1e79475ea6d814295d6bd8344d00ea58ed6d54241284707,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T18,18,primary,128,6,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV04,512294849,6,,,,,,128,6500,10,2,2.145021986954094,0.9159335275904832,1.2705905521167402,18.847460977216922,0.6576923076923077,0.003879249998135492,0.0118698329970357,,129,129,6500,0.15210203117619273,0.509493670886076,0.6516274710293115,0.19095748410315116,0.23576461598548826,True,0.692529874999309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01-T18__primary__r128__q6__s18,aa8f1e87a003e11ff1e79475ea6d814295d6bd8344d00ea58ed6d54241284707,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,A01,random_fourier_ridge,A01-T18,18,primary,128,6,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV05,512294849,6,,,,,,128,6500,10,2,0.5962782230544212,0.2546133417695869,0.35684149077853533,17.22247201274,0.39384615384615385,0.004408207998494618,0.009130332997301593,,129,129,6500,0.29802130898021306,0.7660406885758998,0.6796616757440682,0.29556523563817,0.30948448631806225,True,0.6907770000034361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T18__compressed_c05__r128__q6__s18,4ea67e0787e078f27f76c1c27b76edd3a9b35a2158162c1cefc50e03bb347e55,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T18,18,compressed_c05,128,6,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV01,2821541059,6,,,,,,128,6500,10,2,1.1938165036016228,0.5097647334572392,0.5745444023158908,20.0,0.3123076923076923,0.028406958001141902,0.0027067080009146594,,257,257,6500,0.0,0.0,0.4100553528910552,0.25268621612007974,0.14202938009304675,True,0.788261917005002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T18__compressed_c05__r128__q6__s18,4ea67e0787e078f27f76c1c27b76edd3a9b35a2158162c1cefc50e03bb347e55,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T18,18,compressed_c05,128,6,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV02,2821541059,6,,,,,,128,9750,9,3,1.6496047221580208,0.7043882447291906,0.8851017696072551,19.088103201001026,0.41384615384615386,0.0193895420015906,0.0038632920040981844,,257,257,9750,0.2210845657944634,0.17666666666666667,0.1978666196852243,0.32886738588717923,0.43619985758847,True,1.3575554580020253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T18__compressed_c05__r128__q6__s18,4ea67e0787e078f27f76c1c27b76edd3a9b35a2158162c1cefc50e03bb347e55,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T18,18,compressed_c05,128,6,18,interpretation_control_not_eligible_to_win,,control_ranked,development,0,0,CV03,2821541059,6,,,,,,128,9750,9,3,3.063095201966167,1.3079547019777928,1.5515129740073292,19.81629358864564,0.838974358974359,0.014371707999089267,0.003374416999577079,,257,257,9750,0.021212121212121213,0.07113821138211382,0.5374255532898815,0.19272034213447317,0.3606942544112161,True,1.3423991669988027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
